Pays,Lat,Long,Date,Deces
Lituanie,55.350000,23.749999,2020-04-16,32
,,,,
Lituanie,55.350000,23.749999,2020-04-15,30
,,,,
Lituanie,55.350000,23.749999,2020-04-14,29
,,,,
Lituanie,55.350000,23.749999,2020-04-13,24
,,,,
Lituanie,55.350000,23.749999,2020-04-12,23
,,,,
Lituanie,55.350000,23.749999,2020-04-11,23
,,,,
Lituanie,55.350000,23.749999,2020-04-10,22
,,,,
Lituanie,55.350000,23.749999,2020-04-09,16
,,,,
Lituanie,55.350000,23.749999,2020-04-08,15
,,,,
Lituanie,55.350000,23.749999,2020-04-07,15
,,,,
Lituanie,55.350000,23.749999,2020-04-06,15
,,,,
Lituanie,55.350000,23.749999,2020-04-05,13
,,,,
Lituanie,55.350000,23.749999,2020-04-04,11
,,,,
Lituanie,55.350000,23.749999,2020-04-03,9
,,,,
Lituanie,55.350000,23.749999,2020-04-02,9
,,,,
Lituanie,55.350000,23.749999,2020-04-01,8
,,,,
Lituanie,55.350000,23.749999,2020-03-31,8
,,,,
Lituanie,55.350000,23.749999,2020-03-30,7
,,,,
Lituanie,55.350000,23.749999,2020-03-29,7
,,,,
Lituanie,55.350000,23.749999,2020-03-28,7
,,,,
Lituanie,55.350000,23.749999,2020-03-27,5
,,,,
Lituanie,55.350000,23.749999,2020-03-26,4
,,,,
Lituanie,55.350000,23.749999,2020-03-25,4
,,,,
Lituanie,55.350000,23.749999,2020-03-24,2
,,,,
Lituanie,55.350000,23.749999,2020-03-23,1
,,,,
Lituanie,55.350000,23.749999,2020-03-22,1
,,,,
Lituanie,55.350000,23.749999,2020-03-21,1
,,,,
Lituanie,55.350000,23.749999,2020-03-20,0
,,,,
Lituanie,55.350000,23.749999,2020-03-19,0
,,,,
Lituanie,55.350000,23.749999,2020-03-18,0
,,,,
Lituanie,55.350000,23.749999,2020-03-17,0
,,,,
Lituanie,55.350000,23.749999,2020-03-16,0
,,,,
Lituanie,55.350000,23.749999,2020-03-15,0
,,,,
Lituanie,55.350000,23.749999,2020-03-14,0
,,,,
Lituanie,55.350000,23.749999,2020-03-13,0
,,,,
Lituanie,55.350000,23.749999,2020-03-12,0
,,,,
Lituanie,55.350000,23.749999,2020-03-11,0
,,,,
Lituanie,55.350000,23.749999,2020-03-10,0
,,,,
Lituanie,55.350000,23.749999,2020-03-09,0
,,,,
Lituanie,55.350000,23.749999,2020-03-08,0
,,,,
Lituanie,55.350000,23.749999,2020-03-07,0
,,,,
Lituanie,55.350000,23.749999,2020-03-06,0
,,,,
Lituanie,55.350000,23.749999,2020-03-05,0
,,,,
Lituanie,55.350000,23.749999,2020-03-04,0
,,,,
Lituanie,55.350000,23.749999,2020-03-03,0
,,,,
Lituanie,55.350000,23.749999,2020-03-02,0
,,,,
Lituanie,55.350000,23.749999,2020-03-01,0
,,,,
Lituanie,55.350000,23.749999,2020-02-29,0
,,,,
Lituanie,55.350000,23.749999,2020-02-28,0
,,,,
Luxembourg,49.754361,6.117630,2020-04-28,88
,,,,
Luxembourg,49.754361,6.117630,2020-04-27,88
,,,,
Luxembourg,49.754361,6.117630,2020-04-26,88
,,,,
Luxembourg,49.754361,6.117630,2020-04-25,85
,,,,
Luxembourg,49.754361,6.117630,2020-04-24,85
,,,,
Luxembourg,49.754361,6.117630,2020-04-23,83
,,,,
Luxembourg,49.754361,6.117630,2020-04-22,80
,,,,
Luxembourg,49.754361,6.117630,2020-04-21,78
,,,,
Luxembourg,49.754361,6.117630,2020-04-20,75
,,,,
Luxembourg,49.754361,6.117630,2020-04-19,73
,,,,
Luxembourg,49.754361,6.117630,2020-04-18,72
,,,,
Luxembourg,49.754361,6.117630,2020-04-17,72
,,,,
Luxembourg,49.754361,6.117630,2020-04-16,69
,,,,
Luxembourg,49.754361,6.117630,2020-04-15,69
,,,,
Luxembourg,49.754361,6.117630,2020-04-14,67
,,,,
Luxembourg,49.754361,6.117630,2020-04-13,69
,,,,
Luxembourg,49.754361,6.117630,2020-04-12,66
,,,,
Luxembourg,49.754361,6.117630,2020-04-11,62
,,,,
Luxembourg,49.754361,6.117630,2020-04-10,54
,,,,
Luxembourg,49.754361,6.117630,2020-04-09,52
,,,,
Luxembourg,49.754361,6.117630,2020-04-08,46
,,,,
Luxembourg,49.754361,6.117630,2020-04-07,44
,,,,
Luxembourg,49.754361,6.117630,2020-04-06,41
,,,,
Luxembourg,49.754361,6.117630,2020-04-05,36
,,,,
Luxembourg,49.754361,6.117630,2020-04-04,31
,,,,
Luxembourg,49.754361,6.117630,2020-04-03,31
,,,,
Luxembourg,49.754361,6.117630,2020-04-02,30
,,,,
Luxembourg,49.754361,6.117630,2020-04-01,29
,,,,
Luxembourg,49.754361,6.117630,2020-03-31,23
,,,,
Luxembourg,49.754361,6.117630,2020-03-30,22
,,,,
Luxembourg,49.754361,6.117630,2020-03-29,21
,,,,
Luxembourg,49.754361,6.117630,2020-03-28,18
,,,,
Luxembourg,49.754361,6.117630,2020-03-27,15
,,,,
Luxembourg,49.754361,6.117630,2020-03-26,9
,,,,
Luxembourg,49.754361,6.117630,2020-03-25,8
,,,,
Luxembourg,49.754361,6.117630,2020-03-24,8
,,,,
Luxembourg,49.754361,6.117630,2020-03-23,8
,,,,
Luxembourg,49.754361,6.117630,2020-03-22,8
,,,,
Luxembourg,49.754361,6.117630,2020-03-21,8
,,,,
Luxembourg,49.754361,6.117630,2020-03-20,4
,,,,
Luxembourg,49.754361,6.117630,2020-03-19,4
,,,,
Luxembourg,49.754361,6.117630,2020-03-18,2
,,,,
Luxembourg,49.754361,6.117630,2020-03-17,1
,,,,
Luxembourg,49.754361,6.117630,2020-03-16,1
,,,,
Luxembourg,49.754361,6.117630,2020-03-15,1
,,,,
Luxembourg,49.754361,6.117630,2020-03-14,1
,,,,
Luxembourg,49.754361,6.117630,2020-03-13,0
,,,,
Luxembourg,49.754361,6.117630,2020-03-12,0
,,,,
Luxembourg,49.754361,6.117630,2020-03-11,0
,,,,
Luxembourg,49.754361,6.117630,2020-03-10,0
,,,,
Luxembourg,49.754361,6.117630,2020-03-09,0
,,,,
Luxembourg,49.754361,6.117630,2020-03-08,0
,,,,
Luxembourg,49.754361,6.117630,2020-03-07,0
,,,,
Luxembourg,49.754361,6.117630,2020-03-06,0
,,,,
Luxembourg,49.754361,6.117630,2020-03-05,0
,,,,
Luxembourg,49.754361,6.117630,2020-03-04,0
,,,,
Luxembourg,49.754361,6.117630,2020-03-03,0
,,,,
Luxembourg,49.754361,6.117630,2020-03-02,0
,,,,
Luxembourg,49.754361,6.117630,2020-03-01,0
,,,,
Luxembourg,49.754361,6.117630,2020-02-29,0
,,,,
Malte,35.888599,14.447691,2020-04-28,4
,,,,
Malte,35.888599,14.447691,2020-04-27,4
,,,,
Malte,35.888599,14.447691,2020-04-26,4
,,,,
Malte,35.888599,14.447691,2020-04-25,4
,,,,
Malte,35.888599,14.447691,2020-04-24,3
,,,,
Malte,35.888599,14.447691,2020-04-23,3
,,,,
Malte,35.888599,14.447691,2020-04-22,3
,,,,
Malte,35.888599,14.447691,2020-04-21,3
,,,,
Malte,35.888599,14.447691,2020-04-20,3
,,,,
Malte,35.888599,14.447691,2020-04-19,3
,,,,
Malte,35.888599,14.447691,2020-04-18,3
,,,,
Malte,35.888599,14.447691,2020-04-17,3
,,,,
Malte,35.888599,14.447691,2020-04-16,3
,,,,
Malte,35.888599,14.447691,2020-04-15,3
,,,,
Malte,35.888599,14.447691,2020-04-14,3
,,,,
Malte,35.888599,14.447691,2020-04-13,3
,,,,
Malte,35.888599,14.447691,2020-04-12,3
,,,,
Malte,35.888599,14.447691,2020-04-11,3
,,,,
Malte,35.888599,14.447691,2020-04-10,2
,,,,
Malte,35.888599,14.447691,2020-04-09,2
,,,,
Malte,35.888599,14.447691,2020-04-08,1
,,,,
Malte,35.888599,14.447691,2020-04-07,0
,,,,
Malte,35.888599,14.447691,2020-04-06,0
,,,,
Malte,35.888599,14.447691,2020-04-05,0
,,,,
Malte,35.888599,14.447691,2020-04-04,0
,,,,
Malte,35.888599,14.447691,2020-04-03,0
,,,,
Malte,35.888599,14.447691,2020-04-02,0
,,,,
Malte,35.888599,14.447691,2020-04-01,0
,,,,
Malte,35.888599,14.447691,2020-03-31,0
,,,,
Malte,35.888599,14.447691,2020-03-30,0
,,,,
Malte,35.888599,14.447691,2020-03-29,0
,,,,
Malte,35.888599,14.447691,2020-03-28,0
,,,,
Malte,35.888599,14.447691,2020-03-27,0
,,,,
Malte,35.888599,14.447691,2020-03-26,0
,,,,
Malte,35.888599,14.447691,2020-03-25,0
,,,,
Malte,35.888599,14.447691,2020-03-24,0
,,,,
Malte,35.888599,14.447691,2020-03-23,0
,,,,
Malte,35.888599,14.447691,2020-03-22,0
,,,,
Malte,35.888599,14.447691,2020-03-21,0
,,,,
Malte,35.888599,14.447691,2020-03-20,0
,,,,
Malte,35.888599,14.447691,2020-03-19,0
,,,,
Malte,35.888599,14.447691,2020-03-18,0
,,,,
Malte,35.888599,14.447691,2020-03-17,0
,,,,
Malte,35.888599,14.447691,2020-03-16,0
,,,,
Malte,35.888599,14.447691,2020-03-15,0
,,,,
Malte,35.888599,14.447691,2020-03-14,0
,,,,
Malte,35.888599,14.447691,2020-03-13,0
,,,,
Malte,35.888599,14.447691,2020-03-12,0
,,,,
Malte,35.888599,14.447691,2020-03-11,0
,,,,
Malte,35.888599,14.447691,2020-03-10,0
,,,,
Malte,35.888599,14.447691,2020-03-09,0
,,,,
Malte,35.888599,14.447691,2020-03-08,0
,,,,
Malte,35.888599,14.447691,2020-03-07,0
,,,,
Hongrie,47.181758,19.506093,2020-04-28,291
,,,,
Hongrie,47.181758,19.506093,2020-04-27,280
,,,,
Hongrie,47.181758,19.506093,2020-04-26,272
,,,,
Hongrie,47.181758,19.506093,2020-04-25,262
,,,,
Hongrie,47.181758,19.506093,2020-04-24,262
,,,,
Hongrie,47.181758,19.506093,2020-04-23,239
,,,,
Hongrie,47.181758,19.506093,2020-04-22,225
,,,,
Hongrie,47.181758,19.506093,2020-04-21,213
,,,,
Hongrie,47.181758,19.506093,2020-04-20,199
,,,,
Hongrie,47.181758,19.506093,2020-04-19,189
,,,,
Hongrie,47.181758,19.506093,2020-04-18,172
,,,,
Hongrie,47.181758,19.506093,2020-04-17,156
,,,,
Hongrie,47.181758,19.506093,2020-04-16,142
,,,,
Hongrie,47.181758,19.506093,2020-04-15,134
,,,,
Hongrie,47.181758,19.506093,2020-04-14,122
,,,,
Hongrie,47.181758,19.506093,2020-04-13,109
,,,,
Hongrie,47.181758,19.506093,2020-04-12,99
,,,,
Hongrie,47.181758,19.506093,2020-04-11,85
,,,,
Hongrie,47.181758,19.506093,2020-04-10,77
,,,,
Hongrie,47.181758,19.506093,2020-04-09,66
,,,,
Hongrie,47.181758,19.506093,2020-04-08,58
,,,,
Hongrie,47.181758,19.506093,2020-04-07,47
,,,,
Hongrie,47.181758,19.506093,2020-04-06,38
,,,,
Hongrie,47.181758,19.506093,2020-04-05,34
,,,,
Hongrie,47.181758,19.506093,2020-04-04,32
,,,,
Hongrie,47.181758,19.506093,2020-04-03,26
,,,,
Hongrie,47.181758,19.506093,2020-04-02,21
,,,,
Hongrie,47.181758,19.506093,2020-04-01,20
,,,,
Hongrie,47.181758,19.506093,2020-03-31,16
,,,,
Hongrie,47.181758,19.506093,2020-03-30,15
,,,,
Hongrie,47.181758,19.506093,2020-03-29,13
,,,,
Hongrie,47.181758,19.506093,2020-03-28,11
,,,,
Hongrie,47.181758,19.506093,2020-03-27,10
,,,,
Hongrie,47.181758,19.506093,2020-03-26,10
,,,,
Hongrie,47.181758,19.506093,2020-03-25,10
,,,,
Hongrie,47.181758,19.506093,2020-03-24,9
,,,,
Hongrie,47.181758,19.506093,2020-03-23,7
,,,,
Hongrie,47.181758,19.506093,2020-03-22,6
,,,,
Hongrie,47.181758,19.506093,2020-03-21,4
,,,,
Hongrie,47.181758,19.506093,2020-03-20,3
,,,,
Hongrie,47.181758,19.506093,2020-03-19,1
,,,,
Hongrie,47.181758,19.506093,2020-03-18,1
,,,,
Hongrie,47.181758,19.506093,2020-03-17,1
,,,,
Hongrie,47.181758,19.506093,2020-03-16,1
,,,,
Hongrie,47.181758,19.506093,2020-03-15,1
,,,,
Hongrie,47.181758,19.506093,2020-03-14,0
,,,,
Hongrie,47.181758,19.506093,2020-03-13,0
,,,,
Hongrie,47.181758,19.506093,2020-03-12,0
,,,,
Hongrie,47.181758,19.506093,2020-03-11,0
,,,,
Hongrie,47.181758,19.506093,2020-03-10,0
,,,,
Hongrie,47.181758,19.506093,2020-03-09,0
,,,,
Hongrie,47.181758,19.506093,2020-03-08,0
,,,,
Hongrie,47.181758,19.506093,2020-03-07,0
,,,,
Hongrie,47.181758,19.506093,2020-03-06,0
,,,,
Hongrie,47.181758,19.506093,2020-03-05,0
,,,,
Hongrie,47.181758,19.506093,2020-03-04,0
,,,,
Pays-Bas,52.247649,5.541246,2020-04-28,4582
,,,,
Pays-Bas,52.247649,5.541246,2020-04-27,4534
,,,,
Pays-Bas,52.247649,5.541246,2020-04-26,4491
,,,,
Pays-Bas,52.247649,5.541246,2020-04-25,4424
,,,,
Pays-Bas,52.247649,5.541246,2020-04-24,4304
,,,,
Pays-Bas,52.247649,5.541246,2020-04-23,4192
,,,,
Pays-Bas,52.247649,5.541246,2020-04-22,4068
,,,,
Pays-Bas,52.247649,5.541246,2020-04-21,3929
,,,,
Pays-Bas,52.247649,5.541246,2020-04-20,3764
,,,,
Pays-Bas,52.247649,5.541246,2020-04-19,3697
,,,,
Pays-Bas,52.247649,5.541246,2020-04-18,3613
,,,,
Pays-Bas,52.247649,5.541246,2020-04-17,3471
,,,,
Pays-Bas,52.247649,5.541246,2020-04-16,3327
,,,,
Pays-Bas,52.247649,5.541246,2020-04-15,3145
,,,,
Pays-Bas,52.247649,5.541246,2020-04-14,2955
,,,,
Pays-Bas,52.247649,5.541246,2020-04-13,2833
,,,,
Pays-Bas,52.247649,5.541246,2020-04-12,2747
,,,,
Pays-Bas,52.247649,5.541246,2020-04-11,2653
,,,,
Pays-Bas,52.247649,5.541246,2020-04-10,2520
,,,,
Pays-Bas,52.247649,5.541246,2020-04-09,2403
,,,,
Pays-Bas,52.247649,5.541246,2020-04-08,2255
,,,,
Pays-Bas,52.247649,5.541246,2020-04-07,2108
,,,,
Pays-Bas,52.247649,5.541246,2020-04-06,1874
,,,,
Pays-Bas,52.247649,5.541246,2020-04-05,1771
,,,,
Pays-Bas,52.247649,5.541246,2020-04-04,1656
,,,,
Pays-Bas,52.247649,5.541246,2020-04-03,1490
,,,,
Pays-Bas,52.247649,5.541246,2020-04-02,1341
,,,,
Pays-Bas,52.247649,5.541246,2020-04-01,1175
,,,,
Pays-Bas,52.247649,5.541246,2020-03-31,1040
,,,,
Pays-Bas,52.247649,5.541246,2020-03-30,865
,,,,
Pays-Bas,52.247649,5.541246,2020-03-29,772
,,,,
Pays-Bas,52.247649,5.541246,2020-03-28,640
,,,,
Pays-Bas,52.247649,5.541246,2020-03-27,547
,,,,
Pays-Bas,52.247649,5.541246,2020-03-26,435
,,,,
Pays-Bas,52.247649,5.541246,2020-03-25,357
,,,,
Pays-Bas,52.247649,5.541246,2020-03-24,277
,,,,
Pays-Bas,52.247649,5.541246,2020-03-23,214
,,,,
Pays-Bas,52.247649,5.541246,2020-03-22,180
,,,,
Pays-Bas,52.247649,5.541246,2020-03-21,137
,,,,
Pays-Bas,52.247649,5.541246,2020-03-20,107
,,,,
Pays-Bas,52.247649,5.541246,2020-03-19,77
,,,,
Pays-Bas,52.247649,5.541246,2020-03-18,58
,,,,
Pays-Bas,52.247649,5.541246,2020-03-17,43
,,,,
Pays-Bas,52.247649,5.541246,2020-03-16,24
,,,,
Pays-Bas,52.247649,5.541246,2020-03-15,20
,,,,
Pays-Bas,52.247649,5.541246,2020-03-14,12
,,,,
Pays-Bas,52.247649,5.541246,2020-03-13,10
,,,,
Pays-Bas,52.247649,5.541246,2020-03-12,5
,,,,
Pays-Bas,52.247649,5.541246,2020-03-11,5
,,,,
Pays-Bas,52.247649,5.541246,2020-03-10,4
,,,,
Pays-Bas,52.247649,5.541246,2020-03-09,3
,,,,
Pays-Bas,52.247649,5.541246,2020-03-08,3
,,,,
Pays-Bas,52.247649,5.541246,2020-03-07,1
,,,,
Pays-Bas,52.247649,5.541246,2020-03-06,1
,,,,
Pays-Bas,52.247649,5.541246,2020-03-05,0
,,,,
Pays-Bas,52.247649,5.541246,2020-03-04,0
,,,,
Pays-Bas,52.247649,5.541246,2020-03-03,0
,,,,
Pays-Bas,52.247649,5.541246,2020-03-02,0
,,,,
Pays-Bas,52.247649,5.541246,2020-03-01,0
,,,,
Pays-Bas,52.247649,5.541246,2020-02-29,0
,,,,
Pays-Bas,52.247649,5.541246,2020-02-28,0
,,,,
Pays-Bas,52.247649,5.541246,2020-02-27,0
,,,,
Pologne,52.215933,19.134422,2020-04-28,570
,,,,
Pologne,52.215933,19.134422,2020-04-27,562
,,,,
Pologne,52.215933,19.134422,2020-04-26,535
,,,,
Pologne,52.215933,19.134422,2020-04-25,524
,,,,
Pologne,52.215933,19.134422,2020-04-24,494
,,,,
Pologne,52.215933,19.134422,2020-04-23,454
,,,,
Pologne,52.215933,19.134422,2020-04-22,426
,,,,
Pologne,52.215933,19.134422,2020-04-21,401
,,,,
Pologne,52.215933,19.134422,2020-04-20,380
,,,,
Pologne,52.215933,19.134422,2020-04-19,360
,,,,
Pologne,52.215933,19.134422,2020-04-18,347
,,,,
Pologne,52.215933,19.134422,2020-04-17,332
,,,,
Pologne,52.215933,19.134422,2020-04-16,314
,,,,
Pologne,52.215933,19.134422,2020-04-15,286
,,,,
Pologne,52.215933,19.134422,2020-04-14,263
,,,,
Pologne,52.215933,19.134422,2020-04-13,245
,,,,
Pologne,52.215933,19.134422,2020-04-12,232
,,,,
Pologne,52.215933,19.134422,2020-04-11,208
,,,,
Pologne,52.215933,19.134422,2020-04-10,181
,,,,
Pologne,52.215933,19.134422,2020-04-09,174
,,,,
Pologne,52.215933,19.134422,2020-04-08,159
,,,,
Pologne,52.215933,19.134422,2020-04-07,129
,,,,
Pologne,52.215933,19.134422,2020-04-06,107
,,,,
Pologne,52.215933,19.134422,2020-04-05,94
,,,,
Pologne,52.215933,19.134422,2020-04-04,79
,,,,
Pologne,52.215933,19.134422,2020-04-03,71
,,,,
Pologne,52.215933,19.134422,2020-04-02,57
,,,,
Pologne,52.215933,19.134422,2020-04-01,43
,,,,
Pologne,52.215933,19.134422,2020-03-31,33
,,,,
Pologne,52.215933,19.134422,2020-03-30,31
,,,,
Pologne,52.215933,19.134422,2020-03-29,22
,,,,
Pologne,52.215933,19.134422,2020-03-28,18
,,,,
Pologne,52.215933,19.134422,2020-03-27,16
,,,,
Pologne,52.215933,19.134422,2020-03-26,16
,,,,
Pologne,52.215933,19.134422,2020-03-25,14
,,,,
Pologne,52.215933,19.134422,2020-03-24,10
,,,,
Pologne,52.215933,19.134422,2020-03-23,8
,,,,
Pologne,52.215933,19.134422,2020-03-22,7
,,,,
Pologne,52.215933,19.134422,2020-03-21,5
,,,,
Pologne,52.215933,19.134422,2020-03-20,5
,,,,
Pologne,52.215933,19.134422,2020-03-19,5
,,,,
Pologne,52.215933,19.134422,2020-03-18,5
,,,,
Pologne,52.215933,19.134422,2020-03-17,5
,,,,
Pologne,52.215933,19.134422,2020-03-16,4
,,,,
Pologne,52.215933,19.134422,2020-03-15,3
,,,,
Pologne,52.215933,19.134422,2020-03-14,3
,,,,
Pologne,52.215933,19.134422,2020-03-13,2
,,,,
Pologne,52.215933,19.134422,2020-03-12,1
,,,,
Pologne,52.215933,19.134422,2020-03-11,0
,,,,
Pologne,52.215933,19.134422,2020-03-10,0
,,,,
Pologne,52.215933,19.134422,2020-03-09,0
,,,,
Pologne,52.215933,19.134422,2020-03-08,0
,,,,
Pologne,52.215933,19.134422,2020-03-07,0
,,,,
Pologne,52.215933,19.134422,2020-03-06,0
,,,,
Pologne,52.215933,19.134422,2020-03-05,0
,,,,
Pologne,52.215933,19.134422,2020-03-04,0
,,,,
Portugal,39.824872,-8.408225,2020-04-28,948
,,,,
Portugal,39.824872,-8.408225,2020-04-27,928
,,,,
Portugal,39.824872,-8.408225,2020-04-26,903
,,,,
Portugal,39.824872,-8.408225,2020-04-25,880
,,,,
Portugal,39.824872,-8.408225,2020-04-24,854
,,,,
Portugal,39.824872,-8.408225,2020-04-23,820
,,,,
Portugal,39.824872,-8.408225,2020-04-22,785
,,,,
Portugal,39.824872,-8.408225,2020-04-21,762
,,,,
Portugal,39.824872,-8.408225,2020-04-20,735
,,,,
Portugal,39.824872,-8.408225,2020-04-19,714
,,,,
Portugal,39.824872,-8.408225,2020-04-18,687
,,,,
Portugal,39.824872,-8.408225,2020-04-17,657
,,,,
Portugal,39.824872,-8.408225,2020-04-16,629
,,,,
Portugal,39.824872,-8.408225,2020-04-15,599
,,,,
Portugal,39.824872,-8.408225,2020-04-14,567
,,,,
Portugal,39.824872,-8.408225,2020-04-13,535
,,,,
Portugal,39.824872,-8.408225,2020-04-12,504
,,,,
Portugal,39.824872,-8.408225,2020-04-11,470
,,,,
Portugal,39.824872,-8.408225,2020-04-10,435
,,,,
Portugal,39.824872,-8.408225,2020-04-09,409
,,,,
Portugal,39.824872,-8.408225,2020-04-08,380
,,,,
Portugal,39.824872,-8.408225,2020-04-07,345
,,,,
Portugal,39.824872,-8.408225,2020-04-06,311
,,,,
Portugal,39.824872,-8.408225,2020-04-05,295
,,,,
Portugal,39.824872,-8.408225,2020-04-04,266
,,,,
Portugal,39.824872,-8.408225,2020-04-03,246
,,,,
Portugal,39.824872,-8.408225,2020-04-02,209
