Pays,Lat,Long,Date,Deces
,,,,
Portugal,39.824872,-8.408225,2020-04-01,187
,,,,
Portugal,39.824872,-8.408225,2020-03-31,160
,,,,
Portugal,39.824872,-8.408225,2020-03-30,140
,,,,
Portugal,39.824872,-8.408225,2020-03-29,119
,,,,
Portugal,39.824872,-8.408225,2020-03-28,100
,,,,
Portugal,39.824872,-8.408225,2020-03-27,76
,,,,
Portugal,39.824872,-8.408225,2020-03-26,60
,,,,
Portugal,39.824872,-8.408225,2020-03-25,43
,,,,
Portugal,39.824872,-8.408225,2020-03-24,33
,,,,
Portugal,39.824872,-8.408225,2020-03-23,23
,,,,
Portugal,39.824872,-8.408225,2020-03-22,14
,,,,
Portugal,39.824872,-8.408225,2020-03-21,12
,,,,
Portugal,39.824872,-8.408225,2020-03-20,6
,,,,
Portugal,39.824872,-8.408225,2020-03-19,3
,,,,
Portugal,39.824872,-8.408225,2020-03-18,2
,,,,
Portugal,39.824872,-8.408225,2020-03-17,1
,,,,
Portugal,39.824872,-8.408225,2020-03-16,0
,,,,
Portugal,39.824872,-8.408225,2020-03-15,0
,,,,
Portugal,39.824872,-8.408225,2020-03-14,0
,,,,
Portugal,39.824872,-8.408225,2020-03-13,0
,,,,
Portugal,39.824872,-8.408225,2020-03-12,0
,,,,
Portugal,39.824872,-8.408225,2020-03-11,0
,,,,
Portugal,39.824872,-8.408225,2020-03-10,0
,,,,
Portugal,39.824872,-8.408225,2020-03-09,0
,,,,
Portugal,39.824872,-8.408225,2020-03-08,0
,,,,
Portugal,39.824872,-8.408225,2020-03-07,0
,,,,
Portugal,39.824872,-8.408225,2020-03-06,0
,,,,
Portugal,39.824872,-8.408225,2020-03-05,0
,,,,
Portugal,39.824872,-8.408225,2020-03-04,0
,,,,
Portugal,39.824872,-8.408225,2020-03-03,0
,,,,
Portugal,39.824872,-8.408225,2020-03-02,0
,,,,
République Tchèque,49.816700,15.474954,2020-04-28,223
,,,,
République Tchèque,49.816700,15.474954,2020-04-27,223
,,,,
République Tchèque,49.816700,15.474954,2020-04-26,220
,,,,
République Tchèque,49.816700,15.474954,2020-04-25,218
,,,,
République Tchèque,49.816700,15.474954,2020-04-24,214
,,,,
République Tchèque,49.816700,15.474954,2020-04-23,210
,,,,
République Tchèque,49.816700,15.474954,2020-04-22,208
,,,,
République Tchèque,49.816700,15.474954,2020-04-21,201
,,,,
République Tchèque,49.816700,15.474954,2020-04-20,194
,,,,
République Tchèque,49.816700,15.474954,2020-04-19,186
,,,,
République Tchèque,49.816700,15.474954,2020-04-18,181
,,,,
République Tchèque,49.816700,15.474954,2020-04-17,173
,,,,
République Tchèque,49.816700,15.474954,2020-04-16,169
,,,,
République Tchèque,49.816700,15.474954,2020-04-15,166
,,,,
République Tchèque,49.816700,15.474954,2020-04-14,161
,,,,
République Tchèque,49.816700,15.474954,2020-04-13,143
,,,,
République Tchèque,49.816700,15.474954,2020-04-12,138
,,,,
République Tchèque,49.816700,15.474954,2020-04-11,129
,,,,
République Tchèque,49.816700,15.474954,2020-04-10,119
,,,,
République Tchèque,49.816700,15.474954,2020-04-09,112
,,,,
République Tchèque,49.816700,15.474954,2020-04-08,99
,,,,
République Tchèque,49.816700,15.474954,2020-04-07,88
,,,,
République Tchèque,49.816700,15.474954,2020-04-06,78
,,,,
République Tchèque,49.816700,15.474954,2020-04-05,67
,,,,
République Tchèque,49.816700,15.474954,2020-04-04,59
,,,,
République Tchèque,49.816700,15.474954,2020-04-03,53
,,,,
République Tchèque,49.816700,15.474954,2020-04-02,44
,,,,
République Tchèque,49.816700,15.474954,2020-04-01,39
,,,,
République Tchèque,49.816700,15.474954,2020-03-31,31
,,,,
République Tchèque,49.816700,15.474954,2020-03-30,23
,,,,
République Tchèque,49.816700,15.474954,2020-03-29,16
,,,,
République Tchèque,49.816700,15.474954,2020-03-28,11
,,,,
République Tchèque,49.816700,15.474954,2020-03-27,9
,,,,
République Tchèque,49.816700,15.474954,2020-03-26,9
,,,,
République Tchèque,49.816700,15.474954,2020-03-25,6
,,,,
République Tchèque,49.816700,15.474954,2020-03-24,3
,,,,
République Tchèque,49.816700,15.474954,2020-03-23,1
,,,,
République Tchèque,49.816700,15.474954,2020-03-22,1
,,,,
République Tchèque,49.816700,15.474954,2020-03-21,0
,,,,
République Tchèque,49.816700,15.474954,2020-03-20,0
,,,,
République Tchèque,49.816700,15.474954,2020-03-19,0
,,,,
République Tchèque,49.816700,15.474954,2020-03-18,0
,,,,
République Tchèque,49.816700,15.474954,2020-03-17,0
,,,,
République Tchèque,49.816700,15.474954,2020-03-16,0
,,,,
République Tchèque,49.816700,15.474954,2020-03-15,0
,,,,
République Tchèque,49.816700,15.474954,2020-03-14,0
,,,,
République Tchèque,49.816700,15.474954,2020-03-13,0
,,,,
République Tchèque,49.816700,15.474954,2020-03-12,0
,,,,
République Tchèque,49.816700,15.474954,2020-03-11,0
,,,,
République Tchèque,49.816700,15.474954,2020-03-10,0
,,,,
République Tchèque,49.816700,15.474954,2020-03-09,0
,,,,
République Tchèque,49.816700,15.474954,2020-03-08,0
,,,,
République Tchèque,49.816700,15.474954,2020-03-07,0
,,,,
République Tchèque,49.816700,15.474954,2020-03-06,0
,,,,
République Tchèque,49.816700,15.474954,2020-03-05,0
,,,,
République Tchèque,49.816700,15.474954,2020-03-04,0
,,,,
République Tchèque,49.816700,15.474954,2020-03-03,0
,,,,
République Tchèque,49.816700,15.474954,2020-03-02,0
,,,,
République Tchèque,49.816700,15.474954,2020-03-01,0
,,,,
Roumanie,45.985212,24.685922,2020-04-28,650
,,,,
Roumanie,45.985212,24.685922,2020-04-27,641
,,,,
Roumanie,45.985212,24.685922,2020-04-26,619
,,,,
Roumanie,45.985212,24.685922,2020-04-25,601
,,,,
Roumanie,45.985212,24.685922,2020-04-24,567
,,,,
Roumanie,45.985212,24.685922,2020-04-23,545
,,,,
Roumanie,45.985212,24.685922,2020-04-22,524
,,,,
Roumanie,45.985212,24.685922,2020-04-21,498
,,,,
Roumanie,45.985212,24.685922,2020-04-20,478
,,,,
Roumanie,45.985212,24.685922,2020-04-19,451
,,,,
Roumanie,45.985212,24.685922,2020-04-18,421
,,,,
Roumanie,45.985212,24.685922,2020-04-17,411
,,,,
Roumanie,45.985212,24.685922,2020-04-16,392
,,,,
Roumanie,45.985212,24.685922,2020-04-15,372
,,,,
Roumanie,45.985212,24.685922,2020-04-14,351
,,,,
Roumanie,45.985212,24.685922,2020-04-13,331
,,,,
Roumanie,45.985212,24.685922,2020-04-12,316
,,,,
Roumanie,45.985212,24.685922,2020-04-11,291
,,,,
Roumanie,45.985212,24.685922,2020-04-10,270
,,,,
Roumanie,45.985212,24.685922,2020-04-09,248
,,,,
Roumanie,45.985212,24.685922,2020-04-08,220
,,,,
Roumanie,45.985212,24.685922,2020-04-07,197
,,,,
Roumanie,45.985212,24.685922,2020-04-06,176
,,,,
Roumanie,45.985212,24.685922,2020-04-05,151
,,,,
Roumanie,45.985212,24.685922,2020-04-04,146
,,,,
Roumanie,45.985212,24.685922,2020-04-03,133
,,,,
Roumanie,45.985212,24.685922,2020-04-02,115
,,,,
Roumanie,45.985212,24.685922,2020-04-01,92
,,,,
Roumanie,45.985212,24.685922,2020-03-31,82
,,,,
Roumanie,45.985212,24.685922,2020-03-30,65
,,,,
Roumanie,45.985212,24.685922,2020-03-29,43
,,,,
Roumanie,45.985212,24.685922,2020-03-28,37
,,,,
Roumanie,45.985212,24.685922,2020-03-27,26
,,,,
Roumanie,45.985212,24.685922,2020-03-26,23
,,,,
Roumanie,45.985212,24.685922,2020-03-25,17
,,,,
Roumanie,45.985212,24.685922,2020-03-24,11
,,,,
Roumanie,45.985212,24.685922,2020-03-23,7
,,,,
Roumanie,45.985212,24.685922,2020-03-22,3
,,,,
Roumanie,45.985212,24.685922,2020-03-21,0
,,,,
Roumanie,45.985212,24.685922,2020-03-20,0
,,,,
Roumanie,45.985212,24.685922,2020-03-19,0
,,,,
Roumanie,45.985212,24.685922,2020-03-18,0
,,,,
Roumanie,45.985212,24.685922,2020-03-17,0
,,,,
Roumanie,45.985212,24.685922,2020-03-16,0
,,,,
Roumanie,45.985212,24.685922,2020-03-15,0
,,,,
Roumanie,45.985212,24.685922,2020-03-14,0
,,,,
Roumanie,45.985212,24.685922,2020-03-13,0
,,,,
Roumanie,45.985212,24.685922,2020-03-12,0
,,,,
Roumanie,45.985212,24.685922,2020-03-11,0
,,,,
Roumanie,45.985212,24.685922,2020-03-10,0
,,,,
Roumanie,45.985212,24.685922,2020-03-09,0
,,,,
Roumanie,45.985212,24.685922,2020-03-08,0
,,,,
Roumanie,45.985212,24.685922,2020-03-07,0
,,,,
Roumanie,45.985212,24.685922,2020-03-06,0
,,,,
Roumanie,45.985212,24.685922,2020-03-05,0
,,,,
Roumanie,45.985212,24.685922,2020-03-04,0
,,,,
Roumanie,45.985212,24.685922,2020-03-03,0
,,,,
Roumanie,45.985212,24.685922,2020-03-02,0
,,,,
Roumanie,45.985212,24.685922,2020-03-01,0
,,,,
Roumanie,45.985212,24.685922,2020-02-29,0
,,,,
Roumanie,45.985212,24.685922,2020-02-28,0
,,,,
Roumanie,45.985212,24.685922,2020-02-27,0
,,,,
Roumanie,45.985212,24.685922,2020-02-26,0
,,,,
Slovaquie,48.741152,19.452864,2020-04-28,20
,,,,
Slovaquie,48.741152,19.452864,2020-04-27,18
,,,,
Slovaquie,48.741152,19.452864,2020-04-26,18
,,,,
Slovaquie,48.741152,19.452864,2020-04-25,17
,,,,
Slovaquie,48.741152,19.452864,2020-04-24,17
,,,,
Slovaquie,48.741152,19.452864,2020-04-23,15
,,,,
Slovaquie,48.741152,19.452864,2020-04-22,14
,,,,
Slovaquie,48.741152,19.452864,2020-04-21,14
,,,,
Slovaquie,48.741152,19.452864,2020-04-20,13
,,,,
Slovaquie,48.741152,19.452864,2020-04-19,12
,,,,
Slovaquie,48.741152,19.452864,2020-04-18,11
,,,,
Slovaquie,48.741152,19.452864,2020-04-17,9
,,,,
Slovaquie,48.741152,19.452864,2020-04-16,8
,,,,
Slovaquie,48.741152,19.452864,2020-04-15,6
,,,,
Slovaquie,48.741152,19.452864,2020-04-14,2
,,,,
Slovaquie,48.741152,19.452864,2020-04-13,2
,,,,
Slovaquie,48.741152,19.452864,2020-04-12,2
,,,,
Slovaquie,48.741152,19.452864,2020-04-11,2
,,,,
Slovaquie,48.741152,19.452864,2020-04-10,2
,,,,
Slovaquie,48.741152,19.452864,2020-04-09,2
,,,,
Slovaquie,48.741152,19.452864,2020-04-08,2
,,,,
Slovaquie,48.741152,19.452864,2020-04-07,2
,,,,
Slovaquie,48.741152,19.452864,2020-04-06,2
,,,,
Slovaquie,48.741152,19.452864,2020-04-05,1
,,,,
Slovaquie,48.741152,19.452864,2020-04-04,1
,,,,
Slovaquie,48.741152,19.452864,2020-04-03,1
,,,,
Slovaquie,48.741152,19.452864,2020-04-02,1
,,,,
Slovaquie,48.741152,19.452864,2020-04-01,1
,,,,
Slovaquie,48.741152,19.452864,2020-03-31,0
,,,,
Slovaquie,48.741152,19.452864,2020-03-30,0
,,,,
Slovaquie,48.741152,19.452864,2020-03-29,0
,,,,
Slovaquie,48.741152,19.452864,2020-03-28,0
,,,,
Slovaquie,48.741152,19.452864,2020-03-27,0
,,,,
Slovaquie,48.741152,19.452864,2020-03-26,0
,,,,
Slovaquie,48.741152,19.452864,2020-03-25,0
,,,,
Slovaquie,48.741152,19.452864,2020-03-24,0
,,,,
Slovaquie,48.741152,19.452864,2020-03-23,0
,,,,
Slovaquie,48.741152,19.452864,2020-03-22,0
,,,,
Slovaquie,48.741152,19.452864,2020-03-21,1
,,,,
Slovaquie,48.741152,19.452864,2020-03-20,1
,,,,
Slovaquie,48.741152,19.452864,2020-03-19,1
,,,,
Slovaquie,48.741152,19.452864,2020-03-18,1
,,,,
Slovaquie,48.741152,19.452864,2020-03-17,0
,,,,
Slovaquie,48.741152,19.452864,2020-03-16,0
,,,,
Slovaquie,48.741152,19.452864,2020-03-15,0
,,,,
Slovaquie,48.741152,19.452864,2020-03-14,0
,,,,
Slovaquie,48.741152,19.452864,2020-03-13,0
,,,,
Slovaquie,48.741152,19.452864,2020-03-12,0
,,,,
Slovaquie,48.741152,19.452864,2020-03-11,0
,,,,
Slovaquie,48.741152,19.452864,2020-03-10,0
,,,,
Slovaquie,48.741152,19.452864,2020-03-09,0
,,,,
Slovaquie,48.741152,19.452864,2020-03-08,0
,,,,
Slovaquie,48.741152,19.452864,2020-03-07,0
,,,,
Slovaquie,48.741152,19.452864,2020-03-06,0
,,,,
Slovénie,45.813311,14.480836,2020-04-28,86
,,,,
Slovénie,45.813311,14.480836,2020-04-27,83
,,,,
Slovénie,45.813311,14.480836,2020-04-26,82
,,,,
Slovénie,45.813311,14.480836,2020-04-25,81
,,,,
Slovénie,45.813311,14.480836,2020-04-24,80
,,,,
Slovénie,45.813311,14.480836,2020-04-23,79
,,,,
Slovénie,45.813311,14.480836,2020-04-22,79
,,,,
Slovénie,45.813311,14.480836,2020-04-21,77
,,,,
Slovénie,45.813311,14.480836,2020-04-20,77
,,,,
Slovénie,45.813311,14.480836,2020-04-19,74
,,,,
Slovénie,45.813311,14.480836,2020-04-18,70
,,,,
Slovénie,45.813311,14.480836,2020-04-17,66
,,,,
Slovénie,45.813311,14.480836,2020-04-16,61
,,,,
Slovénie,45.813311,14.480836,2020-04-15,61
,,,,
Slovénie,45.813311,14.480836,2020-04-14,56
,,,,
Slovénie,45.813311,14.480836,2020-04-13,55
,,,,
Slovénie,45.813311,14.480836,2020-04-12,53
,,,,
Slovénie,45.813311,14.480836,2020-04-11,50
,,,,
Slovénie,45.813311,14.480836,2020-04-10,45
,,,,
Slovénie,45.813311,14.480836,2020-04-09,43
,,,,
Slovénie,45.813311,14.480836,2020-04-08,40
,,,,
Slovénie,45.813311,14.480836,2020-04-07,36
,,,,
Slovénie,45.813311,14.480836,2020-04-06,30
,,,,
Slovénie,45.813311,14.480836,2020-04-05,28
,,,,
Slovénie,45.813311,14.480836,2020-04-04,22
,,,,
Slovénie,45.813311,14.480836,2020-04-03,20
,,,,
Slovénie,45.813311,14.480836,2020-04-02,17
,,,,
Slovénie,45.813311,14.480836,2020-04-01,15
,,,,
Slovénie,45.813311,14.480836,2020-03-31,15
,,,,
Slovénie,45.813311,14.480836,2020-03-30,11
,,,,
Slovénie,45.813311,14.480836,2020-03-29,11
,,,,
Slovénie,45.813311,14.480836,2020-03-28,9
,,,,
Slovénie,45.813311,14.480836,2020-03-27,9
,,,,
Slovénie,45.813311,14.480836,2020-03-26,6
,,,,
Slovénie,45.813311,14.480836,2020-03-25,5
,,,,
Slovénie,45.813311,14.480836,2020-03-24,4
,,,,
Slovénie,45.813311,14.480836,2020-03-23,3
,,,,
Slovénie,45.813311,14.480836,2020-03-22,2
,,,,
Slovénie,45.813311,14.480836,2020-03-21,1
,,,,
Slovénie,45.813311,14.480836,2020-03-20,1
,,,,
Slovénie,45.813311,14.480836,2020-03-19,1
,,,,
Slovénie,45.813311,14.480836,2020-03-18,1
,,,,
Slovénie,45.813311,14.480836,2020-03-17,1
,,,,
Slovénie,45.813311,14.480836,2020-03-16,1
,,,,
Slovénie,45.813311,14.480836,2020-03-15,1
,,,,
Slovénie,45.813311,14.480836,2020-03-14,1
,,,,
Slovénie,45.813311,14.480836,2020-03-13,0
,,,,
Slovénie,45.813311,14.480836,2020-03-12,0
,,,,
Slovénie,45.813311,14.480836,2020-03-11,0
,,,,
Slovénie,45.813311,14.480836,2020-03-10,0
,,,,
Slovénie,45.813311,14.480836,2020-03-09,0
,,,,
Slovénie,45.813311,14.480836,2020-03-08,0
,,,,
Slovénie,45.813311,14.480836,2020-03-07,0
,,,,
Slovénie,45.813311,14.480836,2020-03-06,0
,,,,
Slovénie,45.813311,14.480836,2020-03-05,0
,,,,
Suède,59.674971,14.520858,2020-04-28,2355
,,,,
Suède,59.674971,14.520858,2020-04-27,2274
,,,,
Suède,59.674971,14.520858,2020-04-26,2194
,,,,
Suède,59.674971,14.520858,2020-04-25,2192
,,,,
Suède,59.674971,14.520858,2020-04-24,2152
,,,,
Suède,59.674971,14.520858,2020-04-23,2021
,,,,
Suède,59.674971,14.520858,2020-04-22,1937
,,,,
Suède,59.674971,14.520858,2020-04-21,1765
,,,,
Suède,59.674971,14.520858,2020-04-20,1580
,,,,
Suède,59.674971,14.520858,2020-04-19,1540
,,,,
Suède,59.674971,14.520858,2020-04-18,1511
,,,,
Suède,59.674971,14.520858,2020-04-17,1400
,,,,
Suède,59.674971,14.520858,2020-04-16,1333
,,,,
Suède,59.674971,14.520858,2020-04-15,1203
,,,,
Suède,59.674971,14.520858,2020-04-14,1033
,,,,
Suède,59.674971,14.520858,2020-04-13,919
,,,,
Suède,59.674971,14.520858,2020-04-12,899
,,,,
Suède,59.674971,14.520858,2020-04-11,887
,,,,
Suède,59.674971,14.520858,2020-04-10,870
,,,,
Suède,59.674971,14.520858,2020-04-09,793
,,,,
Suède,59.674971,14.520858,2020-04-08,687
,,,,
Suède,59.674971,14.520858,2020-04-07,591
,,,,
Suède,59.674971,14.520858,2020-04-06,477
,,,,
Suède,59.674971,14.520858,2020-04-05,401
,,,,
Suède,59.674971,14.520858,2020-04-04,373
,,,,
Suède,59.674971,14.520858,2020-04-03,358
,,,,
Suède,59.674971,14.520858,2020-04-02,308
,,,,
Suède,59.674971,14.520858,2020-04-01,239
,,,,
Suède,59.674971,14.520858,2020-03-31,180
,,,,
Suède,59.674971,14.520858,2020-03-30,146
,,,,
Suède,59.674971,14.520858,2020-03-29,110
,,,,
Suède,59.674971,14.520858,2020-03-28,105
,,,,
Suède,59.674971,14.520858,2020-03-27,105
,,,,
Suède,59.674971,14.520858,2020-03-26,77
,,,,
Suède,59.674971,14.520858,2020-03-25,62
,,,,
Suède,59.674971,14.520858,2020-03-24,36
,,,,
Suède,59.674971,14.520858,2020-03-23,25
,,,,
Suède,59.674971,14.520858,2020-03-22,21
,,,,
Suède,59.674971,14.520858,2020-03-21,20
,,,,
Suède,59.674971,14.520858,2020-03-20,16
,,,,
Suède,59.674971,14.520858,2020-03-19,11
,,,,
Suède,59.674971,14.520858,2020-03-18,10
,,,,
Suède,59.674971,14.520858,2020-03-17,7
,,,,
Suède,59.674971,14.520858,2020-03-16,6
,,,,
Suède,59.674971,14.520858,2020-03-15,3
,,,,
Suède,59.674971,14.520858,2020-03-14,2
,,,,
Suède,59.674971,14.520858,2020-03-13,1
,,,,
Suède,59.674971,14.520858,2020-03-12,1
,,,,
Suède,59.674971,14.520858,2020-03-11,1
,,,,
Suède,59.674971,14.520858,2020-03-10,0
,,,,
Suède,59.674971,14.520858,2020-03-09,0
,,,,
Suède,59.674971,14.520858,2020-03-08,0
,,,,
Suède,59.674971,14.520858,2020-03-07,0
,,,,
Suède,59.674971,14.520858,2020-03-06,0
,,,,
Suède,59.674971,14.520858,2020-03-05,0
,,,,
Suède,59.674971,14.520858,2020-03-04,0
,,,,
Suède,59.674971,14.520858,2020-03-03,0
,,,,
Suède,59.674971,14.520858,2020-03-02,0
,,,,
Suède,59.674971,14.520858,2020-03-01,0
,,,,
Suède,59.674971,14.520858,2020-02-29,0
,,,,
Suède,59.674971,14.520858,2020-02-28,0
,,,,
Suède,59.674971,14.520858,2020-02-27,0
,,,,
Suède,59.674971,14.520858,2020-02-26,0
,,,,
Suède,59.674971,14.520858,2020-02-25,0
,,,,
Suède,59.674971,14.520858,2020-02-24,0
,,,,
Suède,59.674971,14.520858,2020-02-23,0
,,,,
Suède,59.674971,14.520858,2020-02-22,0
,,,,
Suède,59.674971,14.520858,2020-02-21,0
,,,,
Suède,59.674971,14.520858,2020-02-20,0
,,,,
Suède,59.674971,14.520858,2020-02-19,0
,,,,
Suède,59.674971,14.520858,2020-02-18,0
,,,,
Suède,59.674971,14.520858,2020-02-17,0
,,,,
Suède,59.674971,14.520858,2020-02-16,0
,,,,
Suède,59.674971,14.520858,2020-02-15,0
,,,,
Suède,59.674971,14.520858,2020-02-14,0
,,,,
Suède,59.674971,14.520858,2020-02-13,0
,,,,
Suède,59.674971,14.520858,2020-02-12,0
,,,,
Suède,59.674971,14.520858,2020-02-11,0
,,,,
Suède,59.674971,14.520858,2020-02-10,0
,,,,
Suède,59.674971,14.520858,2020-02-09,0
,,,,
Suède,59.674971,14.520858,2020-02-08,0
,,,,
Suède,59.674971,14.520858,2020-02-07,0
,,,,
Suède,59.674971,14.520858,2020-02-06,0
,,,,
Suède,59.674971,14.520858,2020-02-05,0
,,,,
Suède,59.674971,14.520858,2020-02-04,0
,,,,
Suède,59.674971,14.520858,2020-02-03,0
,,,,
Suède,59.674971,14.520858,2020-02-02,0
,,,,
Suède,59.674971,14.520858,2020-02-01,0
,,,,
Suède,59.674971,14.520858,2020-01-31,0
